POI,Tier,VolumeCount,MinZombies,MaxZombies,Tags,Block,Count,Note
zztong_house_09,1,4,6,8,residential,cntMailBox03Brown,1,None
zztong_house_09,1,4,6,8,residential,woodShapes:ramp,42,None
zztong_house_09,1,4,6,8,residential,corrugatedMetalShapes:rampFrame,24,None
zztong_house_09,1,4,6,8,residential,woodShapes:wedge60,89,None
zztong_house_09,1,4,6,8,residential,woodShapes:wedge60Tip,120,None
zztong_house_09,1,4,6,8,residential,woodShapes:wedge60Incline,23,None
zztong_house_09,1,4,6,8,residential,cntBagsRandomLootHelper,1,None
zztong_house_09,1,4,6,8,residential,treePlant02,3,None
zztong_house_09,1,4,6,8,residential,airConditioner,1,None
zztong_house_09,1,4,6,8,residential,woodShapes:rampIncline,23,None
zztong_house_09,1,4,6,8,residential,woodShapes:rampInclineFiller,12,None
zztong_house_09,1,4,6,8,residential,woodShapes:plateWedge60LeftTip,18,None
zztong_house_09,1,4,6,8,residential,woodShapes:plateWedge60RightTip,15,None
zztong_house_09,1,4,6,8,residential,woodShapes:plateWedge60LeftHollow,6,None
zztong_house_09,1,4,6,8,residential,woodShapes:plateWedge60RightHollow,5,None
zztong_house_09,1,4,6,8,residential,cntLootChestHeroInsecureT1,1,None
zztong_house_09,1,4,6,8,residential,concreteShapes:stairsFilledVerticalUV,8,None
zztong_house_09,1,4,6,8,residential,woodShapes:stairsFilledRailingRight,5,None
zztong_house_09,1,4,6,8,residential,cntCar03SedanDamage1RandomHelper,1,None
zztong_house_09,1,4,6,8,residential,cntStoreCratesRandomLootHelper,1,None
zztong_house_09,1,4,6,8,residential,questRallyMarker,1,None
zztong_house_09,1,4,6,8,residential,cntQuestRandomLootHelper,1,None
zztong_house_09,1,4,6,8,residential,sleeperSit,2,None
zztong_house_09,1,4,6,8,residential,sleeperBack,2,None
zztong_house_09,1,4,6,8,residential,sleeperSideLeft,3,None
zztong_house_09,1,4,6,8,residential,sleeperSideRight,4,None
zztong_house_09,1,4,6,8,residential,sleeperStomach,1,None
zztong_house_09,1,4,6,8,residential,sleeperIdle,1,None
zztong_house_09,1,4,6,8,residential,porchLight04,4,None
zztong_house_09,1,4,6,8,residential,ceilingLight02_2x2,3,None
zztong_house_09,1,4,6,8,residential,trackLight,1,None
zztong_house_09,1,4,6,8,residential,woodShapes:railing,5,None
zztong_house_09,1,4,6,8,residential,woodShapes:railingCorner,1,None
zztong_house_09,1,4,6,8,residential,woodShapes:railingBroke01,2,None
zztong_house_09,1,4,6,8,residential,endTableLamp,2,None
zztong_house_09,1,4,6,8,residential,cntCollapsedSolarbank,4,None
zztong_house_09,1,4,6,8,residential,goreBlockHumanCorpse2,1,None
zztong_house_09,1,4,6,8,residential,woodShapes:cubeTrimQuarterEdge,48,None
zztong_house_09,1,4,6,8,residential,woodShapes:cubeTrimQuarterCornerOutside,3,None
zztong_house_09,1,4,6,8,residential,houseFrontDoor2_v1,2,None
zztong_house_09,1,4,6,8,residential,glassBusinessSheet,6,None
zztong_house_09,1,4,6,8,residential,glassIndustrialPlate,1,None
zztong_house_09,1,4,6,8,residential,windowStoreThreeSidedEmpty,4,None
zztong_house_09,1,4,6,8,residential,windowStoreThreeSidedFull,16,None
zztong_house_09,1,4,6,8,residential,curtain_top1Sheet3,15,None
zztong_house_09,1,4,6,8,residential,curtain_bottom1Sheet3,10,None
zztong_house_09,1,4,6,8,residential,woodShapes:windowTrim,16,None
zztong_house_09,1,4,6,8,residential,woodShapes:windowTrimBottom,7,None
zztong_house_09,1,4,6,8,residential,woodShapes:windowTrimSides,6,None
zztong_house_09,1,4,6,8,residential,woodShapes:windowTrimTop,1,None
zztong_house_09,1,4,6,8,residential,woodShapes:windowTrimTopLeft,8,None
zztong_house_09,1,4,6,8,residential,woodShapes:windowTrimTopRight,8,None
zztong_house_09,1,4,6,8,residential,decoCarWheelFlat,1,None
zztong_house_09,1,4,6,8,residential,couchModernCornerBlack,2,None
zztong_house_09,1,4,6,8,residential,couchModernSectionBlack,2,None
zztong_house_09,1,4,6,8,residential,plantedSnowberry3Harvest,6,None
zztong_house_09,1,4,6,8,residential,farmPlotBlockRaised,14,None
zztong_house_09,1,4,6,8,residential,concreteShapes:plateSidewalkBroke01,2,None
zztong_house_09,1,4,6,8,residential,concreteShapes:plateSidewalkBroke02,1,None
zztong_house_09,1,4,6,8,residential,concreteShapes:plateSidewalkBroke03,1,None
zztong_house_09,1,4,6,8,residential,concreteShapes:plateSidewalkBroke04,1,None
zztong_house_09,1,4,6,8,residential,residentialSingleMeterDisconnect,1,None
zztong_house_09,1,4,6,8,residential,conduitSingleCentered,3,None
zztong_house_09,1,4,6,8,residential,conduitSingleCenteredEnd,1,None
zztong_house_09,1,4,6,8,residential,terrWaterPOI,16,None
zztong_house_09,1,4,6,8,residential,signPosterMovie2159,1,None
zztong_house_09,1,4,6,8,residential,signPosterMovieLoneWolf,1,None
zztong_house_09,1,4,6,8,residential,signPosterMovieMammasJustice,1,None
zztong_house_09,1,4,6,8,residential,signPosterMovieSexualTension,1,None
zztong_house_09,1,4,6,8,residential,cntCabinetBottomFiller,1,None
zztong_house_09,1,4,6,8,residential,cntCabinetBottomRandomLootHelper,4,None
zztong_house_09,1,4,6,8,residential,cntGraniteSink,3,None
zztong_house_09,1,4,6,8,residential,cntStoveRandomLootHelper,1,None
zztong_house_09,1,4,6,8,residential,cntGasGrillRandomLootHelper,1,None
zztong_house_09,1,4,6,8,residential,cntMicrowaveRandomLootHelper,1,None
zztong_house_09,1,4,6,8,residential,cntCoffeeMaker,1,None
zztong_house_09,1,4,6,8,residential,decoWineBottlePile01,1,None
zztong_house_09,1,4,6,8,residential,decoCookingPot,1,None
zztong_house_09,1,4,6,8,residential,cntFridgeStainlessSteelRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,air,10654,None
zztong_house_10,3,13,36,39,residential,cntWasherRandomLootHelper,1957,None
zztong_house_10,3,13,36,39,residential,terrainFiller,1023,None
zztong_house_10,3,13,36,39,residential,cntDryerRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,faucet02,1,None
zztong_house_10,3,13,36,39,residential,terrGravel,36,None
zztong_house_10,3,13,36,39,residential,showerHead,1,None
zztong_house_10,3,13,36,39,residential,cntToilet01,2,None
zztong_house_10,3,13,36,39,residential,cntTrashCompactor,1,None
zztong_house_10,3,13,36,39,residential,cntTrashPile01,1,None
zztong_house_10,3,13,36,39,residential,cntTrashPile02,1,None
zztong_house_10,3,13,36,39,residential,cntTrashPile03,1,None
zztong_house_10,3,13,36,39,residential,cntTrashPile05,1,None
zztong_house_10,3,13,36,39,residential,cntTrashPile06,1,None
zztong_house_10,3,13,36,39,residential,cntTrashPile07,2,None
zztong_house_10,3,13,36,39,residential,cntTrashPile08,1,None
zztong_house_10,3,13,36,39,residential,garbage_decor1,30,None
zztong_house_10,3,13,36,39,residential,garbage_decor2,4,None
zztong_house_10,3,13,36,39,residential,garbage_decor3,3,None
zztong_house_10,3,13,36,39,residential,cntBin,6,None
zztong_house_10,3,13,36,39,residential,cntBruteStyleTrashCanRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,cntNightstandRandomLootHelper,5,None
zztong_house_10,3,13,36,39,residential,cntMedicineCabinetFaucetRandomLootHelper,2,Loot 33%
zztong_house_10,3,13,36,39,residential,cntGunSafe,1,None
zztong_house_10,3,13,36,39,residential,cntWeaponsBagSmall,1,None
zztong_house_10,3,13,36,39,residential,cntWeaponsBagLarge,1,None
zztong_house_10,3,13,36,39,residential,cntAmmoPileMedium,1,Loot 100%
zztong_house_10,3,13,36,39,residential,cntMedicLootPileA,1,None
zztong_house_10,3,13,36,39,residential,cntFoodPileMedium,1,Loot 100%
zztong_house_10,3,13,36,39,residential,paintingPictureRandomHelper,13,None
zztong_house_10,3,13,36,39,residential,cntWoodDesk01RandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,decoPicnicTable,1,None
zztong_house_10,3,13,36,39,residential,officeChair01Purple,2,None
zztong_house_10,3,13,36,39,residential,woodChair1,7,None
zztong_house_10,3,13,36,39,residential,woodChair1Broken,1,None
zztong_house_10,3,13,36,39,residential,brickShapes:stairsFilledVerticalUV,2,None
zztong_house_10,3,13,36,39,residential,barracksChair,4,None
zztong_house_10,3,13,36,39,residential,sectionalPlaidCouchSofaMiddle,1,None
zztong_house_10,3,13,36,39,residential,sectionalPlaidCouchSofaCorner,2,None
zztong_house_10,3,13,36,39,residential,sectionalPlaidChair,2,None
zztong_house_10,3,13,36,39,residential,sectionalLeatherCouchSofaCorner,4,None
zztong_house_10,3,13,36,39,residential,sectionalLeatherCouchSofaMiddle,4,None
zztong_house_10,3,13,36,39,residential,sectionalLeatherChair,1,None
zztong_house_10,3,13,36,39,residential,wineBarrelSet,1,None
zztong_house_10,3,13,36,39,residential,decoComputerMonitorKeyboardMousePC,1,None
zztong_house_10,3,13,36,39,residential,decoComputerMonitor,1,None
zztong_house_10,3,13,36,39,residential,tv,1,None
zztong_house_10,3,13,36,39,residential,tv_fallen,1,None
zztong_house_10,3,13,36,39,residential,wallClockRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,decoClassicDogHouse,1,None
zztong_house_10,3,13,36,39,residential,decoLargePetCage,1,None
zztong_house_10,3,13,36,39,residential,decoTreadmill,1,None
zztong_house_10,3,13,36,39,residential,bed02,2,None
zztong_house_10,3,13,36,39,residential,woodShapes:cube,1874,None
zztong_house_10,3,13,36,39,residential,bunkBedRandomHelper,18,None
zztong_house_10,3,13,36,39,residential,mattressFlatThin,2,None
zztong_house_10,3,13,36,39,residential,corrugatedMetalShapes:cubeHalf,11,None
zztong_house_10,3,13,36,39,residential,woodShapes:pole,4,None
zztong_house_10,3,13,36,39,residential,woodShapes:plate,41,None
zztong_house_10,3,13,36,39,residential,cntBathTubsRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,woodShapes:plateCornerHalfTop,24,None
zztong_house_10,3,13,36,39,residential,cntStoreShelfSingleBottomEmpty,10,None
zztong_house_10,3,13,36,39,residential,cntStoreShelfSingleTopEmpty,10,None
zztong_house_10,3,13,36,39,residential,cntStoreShelfSingleBottomFoodRandomLootHelper,2,None
zztong_house_10,3,13,36,39,residential,cntStoreShelfSingleTopHardwareRandomLootHelper,2,None
zztong_house_10,3,13,36,39,residential,woodShapes:pillar50,16,None
zztong_house_10,3,13,36,39,residential,woodShapes:pillar50CenteredSquareTop,8,None
zztong_house_10,3,13,36,39,residential,woodShapes:pillar50CenteredSquareBottom,8,None
zztong_house_10,3,13,36,39,residential,cntClothesRackRectangleRandomLootHelper,2,None
zztong_house_10,3,13,36,39,residential,laundryPileLong,1,None
zztong_house_10,3,13,36,39,residential,cntShoesPileRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,cntBookcaseGoodRandomLootHelper,3,None
zztong_house_10,3,13,36,39,residential,cntBookcasePoorRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,woodShapes:arch,10,None
zztong_house_10,3,13,36,39,residential,corrugatedMetalShapes:cubeQuarterRoundOutside,32,None
zztong_house_10,3,13,36,39,residential,corrugatedMetalShapes:cubeHalfQuarterRoundOutside,4,None
zztong_house_10,3,13,36,39,residential,cntMailBox03RandomHelper,1,None
zztong_house_10,3,13,36,39,residential,woodShapes:wedge60,226,None
zztong_house_10,3,13,36,39,residential,woodShapes:wedge60Tip,290,None
zztong_house_10,3,13,36,39,residential,woodShapes:wedge60Incline,54,None
zztong_house_10,3,13,36,39,residential,cntLuggageMediumRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,cntBagsRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,treePlant02,4,None
zztong_house_10,3,13,36,39,residential,birdBathPlanter,2,None
zztong_house_10,3,13,36,39,residential,emberPileLightPOI2,1,None
zztong_house_10,3,13,36,39,residential,palletBrownBoxesTile,6,None
zztong_house_10,3,13,36,39,residential,palletBrownBoxesTop,6,None
zztong_house_10,3,13,36,39,residential,palletBrownBoxesLoose,7,None
zztong_house_10,3,13,36,39,residential,palletBlueTarpTile,3,None
zztong_house_10,3,13,36,39,residential,palletCompressedCardboard,1,None
zztong_house_10,3,13,36,39,residential,metalPipeStackLoose,1,None
zztong_house_10,3,13,36,39,residential,cntLootChestHero,1,None
zztong_house_10,3,13,36,39,residential,woodShapes:stairsFilledRailingLeft,10,None
zztong_house_10,3,13,36,39,residential,woodShapes:stairsFilledRailingRight,11,None
zztong_house_10,3,13,36,39,residential,cntCar03SedanDamage2RandomHelper,1,None
zztong_house_10,3,13,36,39,residential,cntStoreCratesRandomLootHelper,2,None
zztong_house_10,3,13,36,39,residential,questRallyMarker,1,None
zztong_house_10,3,13,36,39,residential,cntQuestRandomLootHelper,2,None
zztong_house_10,3,13,36,39,residential,sleeperSit,10,None
zztong_house_10,3,13,36,39,residential,sleeperBack,2,None
zztong_house_10,3,13,36,39,residential,sleeperSideLeft,5,None
zztong_house_10,3,13,36,39,residential,sleeperSideRight,1,None
zztong_house_10,3,13,36,39,residential,sleeperStomach,6,None
zztong_house_10,3,13,36,39,residential,sleeperIdle,46,None
zztong_house_10,3,13,36,39,residential,porchLight04,4,None
zztong_house_10,3,13,36,39,residential,ceilingLight01,5,None
zztong_house_10,3,13,36,39,residential,ceilingLight01_2x2,7,None
zztong_house_10,3,13,36,39,residential,ceilingLight02,8,None
zztong_house_10,3,13,36,39,residential,ceilingLight02_2x2,5,None
zztong_house_10,3,13,36,39,residential,wallLight01,1,None
zztong_house_10,3,13,36,39,residential,woodShapes:railing,17,None
zztong_house_10,3,13,36,39,residential,woodShapes:railingCorner,1,None
zztong_house_10,3,13,36,39,residential,corrugatedMetalShapes:barsCentered,1,None
zztong_house_10,3,13,36,39,residential,endTable,1,None
zztong_house_10,3,13,36,39,residential,tableLampTippedOverLight,1,None
zztong_house_10,3,13,36,39,residential,candleTableLight,1,None
zztong_house_10,3,13,36,39,residential,goreBlockHumanCorpse1,1,None
zztong_house_10,3,13,36,39,residential,goreBlockHumanCorpse2,1,None
zztong_house_10,3,13,36,39,residential,houseFrontDoor1_v1,15,None
zztong_house_10,3,13,36,39,residential,glassBusinessSheet,14,None
zztong_house_10,3,13,36,39,residential,glassIndustrialPlate,1,None
zztong_house_10,3,13,36,39,residential,woodShapes:windowTrim,56,None
zztong_house_10,3,13,36,39,residential,woodShapes:windowTrimBottom,24,None
zztong_house_10,3,13,36,39,residential,woodShapes:windowTrimTop,18,None
zztong_house_10,3,13,36,39,residential,woodShapes:windowTrimTopLeft,4,None
zztong_house_10,3,13,36,39,residential,woodShapes:windowTrimTopRight,4,None
zztong_house_10,3,13,36,39,residential,fakeCabinetDoorTrap1x1Sheet,4,None
zztong_house_10,3,13,36,39,residential,fakeCabinetDoorTrap1x2Sheet,5,None
zztong_house_10,3,13,36,39,residential,railingBlackSheet,14,None
zztong_house_10,3,13,36,39,residential,cntBarrelAcidSingle45,1,None
zztong_house_10,3,13,36,39,residential,decoCarBackBumperFlipped,1,None
zztong_house_10,3,13,36,39,residential,treeDeadTree01,1,None
zztong_house_10,3,13,36,39,residential,treeDeadTree02,1,None
zztong_house_10,3,13,36,39,residential,treePlainsTree2,2,None
zztong_house_10,3,13,36,39,residential,treeMountainPineDry21m,1,None
zztong_house_10,3,13,36,39,residential,woodShapes:tableDynamic,4,None
zztong_house_10,3,13,36,39,residential,woodShapes:bookcaseEmpty,7,None
zztong_house_10,3,13,36,39,residential,concreteShapes:plateSidewalkCrooked,3,None
zztong_house_10,3,13,36,39,residential,concreteShapes:plateSidewalkBroke03,1,None
zztong_house_10,3,13,36,39,residential,heatVentIndustrial,4,None
zztong_house_10,3,13,36,39,residential,corrugatedMetalAirDuct4Sides,14,None
zztong_house_10,3,13,36,39,residential,corrugatedMetalAirDuctRamp,2,None
zztong_house_10,3,13,36,39,residential,pipeSmallWall1x3,1,None
zztong_house_10,3,13,36,39,residential,pipeSmallWallValve,1,None
zztong_house_10,3,13,36,39,residential,brickShapes:cube,610,None
zztong_house_10,3,13,36,39,residential,breakerBoxClosed,1,None
zztong_house_10,3,13,36,39,residential,residentialSingleMeterDisconnect,1,None
zztong_house_10,3,13,36,39,residential,conduitSingleOffset,3,None
zztong_house_10,3,13,36,39,residential,conduitSingleOffsetEnd,1,None
zztong_house_10,3,13,36,39,residential,signBookSaleAd,1,None
zztong_house_10,3,13,36,39,residential,cntCabinetBottomFiller,1,None
zztong_house_10,3,13,36,39,residential,cntCabinetOldBottomLootHelper,5,None
zztong_house_10,3,13,36,39,residential,cntCabinetOldSink,3,None
zztong_house_10,3,13,36,39,residential,cntCupboardCabinetOldTopLootHelper,9,None
zztong_house_10,3,13,36,39,residential,cntCupboardCornerCNROld,1,None
zztong_house_10,3,13,36,39,residential,cntStoveRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,brickShapes:ramp,16,None
zztong_house_10,3,13,36,39,residential,cntToaster,1,None
zztong_house_10,3,13,36,39,residential,cntCoffeeMaker,1,None
zztong_house_10,3,13,36,39,residential,decoWineBottleCorner,1,None
zztong_house_10,3,13,36,39,residential,decoCookingPot,1,None
zztong_house_10,3,13,36,39,residential,cntRetroFridgeRandomLootHelper,1,None
zztong_house_10,3,13,36,39,residential,utilitySink,1,None
zztong_house_11,2,6,16,18,residential,air,7145,None
zztong_house_11,2,6,16,18,residential,cntWasherRandomLootHelper,2,None
zztong_house_11,2,6,16,18,residential,terrainFiller,1404,None
zztong_house_11,2,6,16,18,residential,cntDryerRandomLootHelper,2,None
zztong_house_11,2,6,16,18,residential,cntLaundryBasketRandomLootHelper,1,None
zztong_house_11,2,6,16,18,residential,faucetBrass02,4,None
zztong_house_11,2,6,16,18,residential,faucetBrass04,179,None
zztong_house_11,2,6,16,18,residential,cntToilet02,4,None
zztong_house_11,2,6,16,18,residential,cntTrashPile02,1,None
zztong_house_11,2,6,16,18,residential,cntTrashPile05,1,None
zztong_house_11,2,6,16,18,residential,cntTrashPile06,1,None
zztong_house_11,2,6,16,18,residential,cntTrashPile08,1,None
zztong_house_11,2,6,16,18,residential,cntTrashPile09,1,None
zztong_house_11,2,6,16,18,residential,garbage_decor1,21,None
zztong_house_11,2,6,16,18,residential,garbage_decor2,3,None
zztong_house_11,2,6,16,18,residential,garbage_decor3,3,None
zztong_house_11,2,6,16,18,residential,cntBin,5,None
zztong_house_11,2,6,16,18,residential,cntNightstandRandomLootHelper,5,None
zztong_house_11,2,6,16,18,residential,cntMedicineCabinetFaucetRandomLootHelper,2,Loot 33%
zztong_house_11,2,6,16,18,residential,cntWeaponsBagSmall,2,None
zztong_house_11,2,6,16,18,residential,cntAmmoPileSmall,2,Loot 100%
zztong_house_11,2,6,16,18,residential,cntChemPileSmall,1,None
zztong_house_11,2,6,16,18,residential,cntFoodPileSmall,2,Loot 100%
zztong_house_11,2,6,16,18,residential,paintingPictureRandomHelper,9,None
zztong_house_11,2,6,16,18,residential,cntPaintingPictureSafeRandomLootHelper,1,None
zztong_house_11,2,6,16,18,residential,cntWoodDesk01RandomLootHelper,2,None
zztong_house_11,2,6,16,18,residential,metalTablePillar0.025CTR,1,None
zztong_house_11,2,6,16,18,residential,decoTableRound,1,None
zztong_house_11,2,6,16,18,residential,officeChair01Green,1,None
zztong_house_11,2,6,16,18,residential,officeChair01Black,1,None
zztong_house_11,2,6,16,18,residential,barracksChair,8,None
zztong_house_11,2,6,16,18,residential,barStoolBrown,3,None
zztong_house_11,2,6,16,18,residential,barStoolBlack,3,None
zztong_house_11,2,6,16,18,residential,sectionalLeatherCouchSofaCorner,2,None
zztong_house_11,2,6,16,18,residential,sectionalLeatherCouchSofaMiddle,2,None
zztong_house_11,2,6,16,18,residential,sectionalLeatherChair,1,None
zztong_house_11,2,6,16,18,residential,decoLaptop,1,None
zztong_house_11,2,6,16,18,residential,tv,3,None
zztong_house_11,2,6,16,18,residential,tv_fallen,1,None
zztong_house_11,2,6,16,18,residential,tv_large_1,3,None
zztong_house_11,2,6,16,18,residential,tv_large_2,3,None
zztong_house_11,2,6,16,18,residential,decoStationaryBike,1,None
zztong_house_11,2,6,16,18,residential,bedrollArmyGreenPOI,1,None
zztong_house_11,2,6,16,18,residential,bed02,3,None
zztong_house_11,2,6,16,18,residential,woodShapes:cube,1099,None
zztong_house_11,2,6,16,18,residential,concreteShapes:cube,296,None
zztong_house_11,2,6,16,18,residential,bunkBedFrame,1,None
zztong_house_11,2,6,16,18,residential,bunkBedRandomHelper,1,None
zztong_house_11,2,6,16,18,residential,mattressFlatThin,1,None
zztong_house_11,2,6,16,18,residential,woodShapes:cubeHalf,242,None
zztong_house_11,2,6,16,18,residential,woodShapes:cubeHalfCentered,5,None
zztong_house_11,2,6,16,18,residential,woodShapes:cubeTee,1,None
zztong_house_11,2,6,16,18,residential,corrugatedMetalShapes:pole,152,None
zztong_house_11,2,6,16,18,residential,corrugatedMetalShapes:cubePoleCorner,6,None
zztong_house_11,2,6,16,18,residential,cntBathTubsRandomLootHelper,2,None
zztong_house_11,2,6,16,18,residential,woodShapes:plateCornerHalfTop,8,None
zztong_house_11,2,6,16,18,residential,cntClothesPileFloor01,1,None
zztong_house_11,2,6,16,18,residential,laundryLoose,1,None
zztong_house_11,2,6,16,18,residential,cntBookShelfSingleBottomEmpty,4,None
zztong_house_11,2,6,16,18,residential,cntBookShelfSingleBottomRandomLootHelper,2,None
zztong_house_11,2,6,16,18,residential,cntBookShelfSingleTopRandomLootHelper,2,None
zztong_house_11,2,6,16,18,residential,woodShapes:ramp,18,None
zztong_house_11,2,6,16,18,residential,cntMailBox02RandomHelper,2,None
zztong_house_11,2,6,16,18,residential,woodShapes:wedge60,165,None
zztong_house_11,2,6,16,18,residential,woodShapes:wedge60Tip,189,None
zztong_house_11,2,6,16,18,residential,woodShapes:wedge60Incline,103,None
zztong_house_11,2,6,16,18,residential,campfire,1,None
zztong_house_11,2,6,16,18,residential,cntLootCrateShamway,1,None
zztong_house_11,2,6,16,18,residential,cntLootChestHeroInsecureT2,1,None
zztong_house_11,2,6,16,18,residential,woodShapes:stairsFilledRailingLeft,10,None
zztong_house_11,2,6,16,18,residential,woodShapes:stairsFilledRailingRight,10,None
zztong_house_11,2,6,16,18,residential,cntCar03SedanDamage0RandomHelper,1,None
zztong_house_11,2,6,16,18,residential,cntStoreCratesRandomLootHelper,1,None
zztong_house_11,2,6,16,18,residential,questRallyMarker,1,None
zztong_house_11,2,6,16,18,residential,cntQuestRandomLootHelper,1,None
zztong_house_11,2,6,16,18,residential,sleeperSit,6,None
zztong_house_11,2,6,16,18,residential,sleeperBack,2,None
zztong_house_11,2,6,16,18,residential,sleeperSideRight,3,None
zztong_house_11,2,6,16,18,residential,sleeperStomach,2,None
zztong_house_11,2,6,16,18,residential,sleeperIdle,21,None
zztong_house_11,2,6,16,18,residential,porchLight04Brass,6,None
zztong_house_11,2,6,16,18,residential,woodShapes:catwalkV2RailOnly,22,None
zztong_house_11,2,6,16,18,residential,recessedLight_2x2,6,None
zztong_house_11,2,6,16,18,residential,woodShapes:railing,10,None
zztong_house_11,2,6,16,18,residential,lanternDecorLight,1,None
zztong_house_11,2,6,16,18,residential,ceilingFanLight,2,None
zztong_house_11,2,6,16,18,residential,endTableLamp,3,None
zztong_house_11,2,6,16,18,residential,deskLampLight,1,None
zztong_house_11,2,6,16,18,residential,goreBlockHumanCorpse,1,None
zztong_house_11,2,6,16,18,residential,goreBlockHumanCorpse2,1,None
zztong_house_11,2,6,16,18,residential,goreBlockHumanCorpse3,1,None
zztong_house_11,2,6,16,18,residential,houseFrontDoor1_v1,16,None
zztong_house_11,2,6,16,18,residential,glassIndustrialPlate,2,None
zztong_house_11,2,6,16,18,residential,windowStoreThreeSided,2,None
zztong_house_11,2,6,16,18,residential,parkingBlock,2,None
zztong_house_11,2,6,16,18,residential,windowStoreThreeSidedFull,22,None
zztong_house_11,2,6,16,18,residential,windowStoreFourSidedFull,40,None
zztong_house_11,2,6,16,18,residential,plainWoodWindowPlugCTRPlate,32,None
zztong_house_11,2,6,16,18,residential,woodShapes:windowTrim,54,None
zztong_house_11,2,6,16,18,residential,woodShapes:windowTrimBottom,18,None
zztong_house_11,2,6,16,18,residential,woodShapes:windowTrimSides,11,None
zztong_house_11,2,6,16,18,residential,woodShapes:windowTrimTop,8,None
zztong_house_11,2,6,16,18,residential,woodShapes:windowTrimTopLeft,10,None
zztong_house_11,2,6,16,18,residential,woodShapes:windowTrimTopMiddle,4,None
zztong_house_11,2,6,16,18,residential,woodShapes:windowTrimTopRight,10,None
zztong_house_11,2,6,16,18,residential,fakeCabinetDoorTrap1x1Sheet,12,None
zztong_house_11,2,6,16,18,residential,fakeCabinetDoorTrap1x2Sheet,1,None
zztong_house_11,2,6,16,18,residential,corrugatedMetalShapes:plateDiagonalDestroyed03,1,None
zztong_house_11,2,6,16,18,residential,corrugatedMetalShapes:plateDiagonalDestroyed04,1,None
zztong_house_11,2,6,16,18,residential,corrugatedMetalShapes:plateDiagonalDestroyed06,3,None
zztong_house_11,2,6,16,18,residential,couchModernCornerGreen,2,None
zztong_house_11,2,6,16,18,residential,plantedSnowberry3Harvest,58,None
zztong_house_11,2,6,16,18,residential,farmPlotBlock,60,None
zztong_house_11,2,6,16,18,residential,heatVentIndustrial,4,None
zztong_house_11,2,6,16,18,residential,brickShapes:cube,670,None
zztong_house_11,2,6,16,18,residential,brickShapes:cubeHalfCorner,40,None
zztong_house_11,2,6,16,18,residential,brickShapes:cubeHalf,42,None
zztong_house_11,2,6,16,18,residential,brickShapes:cubeHalfCentered,14,None
zztong_house_11,2,6,16,18,residential,brickShapes:cubeQuarter,8,None
zztong_house_11,2,6,16,18,residential,brickShapes:cubeQuarterCenter,4,None
zztong_house_11,2,6,16,18,residential,brickShapes:quarterCenteredWall,8,None
zztong_house_11,2,6,16,18,residential,brickShapes:cubeTee,8,None
zztong_house_11,2,6,16,18,residential,breakerBoxClosed,2,None
zztong_house_11,2,6,16,18,residential,commercialSingleMeter,2,None
zztong_house_11,2,6,16,18,residential,conduitSingleCentered,6,None
zztong_house_11,2,6,16,18,residential,conduitSingleCenteredEnd,2,None
zztong_house_11,2,6,16,18,residential,signPosterMovie2159,1,None
zztong_house_11,2,6,16,18,residential,signPosterMovieMammasJustice,1,None
zztong_house_11,2,6,16,18,residential,signPosterMovieSexualTension,1,None
zztong_house_11,2,6,16,18,residential,cntCabinetBottomFiller,2,None
zztong_house_11,2,6,16,18,residential,cntCabinetBottomRandomLootHelper,16,None
zztong_house_11,2,6,16,18,residential,cntGraniteSink,8,None
zztong_house_11,2,6,16,18,residential,cntCupboardCabinetRedTopLootHelper,14,None
zztong_house_11,2,6,16,18,residential,cntCupboardCornerCNRRed,6,None
zztong_house_11,2,6,16,18,residential,cntStoveRandomLootHelper,2,None
zztong_house_11,2,6,16,18,residential,cntToaster,2,None
zztong_house_11,2,6,16,18,residential,cntCoffeeMaker,2,None
zztong_house_11,2,6,16,18,residential,decoWineBottleCorner,2,None
zztong_house_11,2,6,16,18,residential,decoWineBottlePile01,1,None
zztong_house_11,2,6,16,18,residential,decoCookingPot,2,None
zztong_house_11,2,6,16,18,residential,cntFridgeStainlessSteelRandomLootHelper,2,None
zztong_house_12,1,4,6,8,residential,air,7092,None
zztong_house_12,1,4,6,8,residential,terrainFiller,1528,None
zztong_house_12,1,4,6,8,residential,terrDirt,9,None
zztong_house_12,1,4,6,8,residential,faucet02,2,None
zztong_house_12,1,4,6,8,residential,terrGravel,21,None
zztong_house_12,1,4,6,8,residential,terrConcrete,92,None
zztong_house_12,1,4,6,8,residential,cntToilet01,1,None
zztong_house_12,1,4,6,8,residential,cntTrashPile01,1,None
zztong_house_12,1,4,6,8,residential,cntTrashPile03,1,None
zztong_house_12,1,4,6,8,residential,cntTrashPile06,1,None
